Id,CreationTime,CreationTimeUTC,RecordType,Operation,OrganizationId,UserType,UserKey,Workload,UserId,ClientIP,UserAgent,Activity,ItemName,WorkSpaceName,DashboardName,DatasetName,ReportName,WorkspaceId,ObjectId,DashboardId,DatasetId,ReportId,OrgAppPermission,CapacityId,CapacityName,AppName,IsSuccess,ReportType,RequestId,ActivityId,AppReportId,DistributionMethod,ConsumptionMethod,RetrieveDate,createdDate_month,createdDate_year,createdDate_day
74cc617f-eb4d-477a-969f-e7b6ab5e149f,2022-08-04 08:27:30+00:00,,20,GetSnapshots,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200215C32267,PowerBI,alex44@example.net,195.59.29.234,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.77",GetSnapshots,,djmknhqleo,,,ftbbxfmtug,,,,,,,,,,True,,b1a0ed60-9cd0-95c2-b774-b123492ee73a,8c6c7981-ed59-4a31-8a89-97b7db88190c,,,,04/08/2022 10:36:43,8,2022,4
7ba25acd-5935-495f-99e7-49454d75ba94,2022-08-04 08:25:17+00:00,,20,ViewDashboard,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200215C32267,PowerBI,alex44@example.net,147.161.166.98,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Teams/1.4.00.19572 Chrome/85.0.4183.121 Electron/10.4.3 Safari/537.36",ViewDashboard,Executive View,aeaktjpele,Executive View,,ftbbxfmtug,a0fc5ce4-34a6-467a-a4d9-f9bff9acb97f,Executive View,be7c7f1d-e4b9-4b25-a715-4b6d50910799,,,,,,,True,,e8c607fa-19b6-b7ca-609f-b8665c2f8697,bc3026f8-7c5d-cbff-a592-c9ecb1614089,,Shared,,04/08/2022 10:36:43,8,2022,4
6238f037-7f4d-4207-a86e-a4c15efc178a,2022-08-04 08:25:17+00:00,,20,ViewDashboard,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200215C32267,PowerBI,alex44@example.net,147.161.166.98,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Teams/1.4.00.19572 Chrome/85.0.4183.121 Electron/10.4.3 Safari/537.36",ViewDashboard,"Supply Chain Delivery Compliance, Effectiveness, Efficiency",aeaktjpele,"Supply Chain Delivery Compliance, Effectiveness, Efficiency",,ftbbxfmtug,a0fc5ce4-34a6-467a-a4d9-f9bff9acb97f,"Supply Chain Delivery Compliance, Effectiveness, Efficiency",04049f7d-9204-4c38-9999-9a85479ea030,,,,,,,True,,b11e2cd0-9334-56cb-bc38-d21e9b4c2e27,bc3026f8-7c5d-cbff-a592-c9ecb1614089,,Shared,,04/08/2022 10:36:43,8,2022,4
46608b6b-a64b-4a79-94ef-e1ce9bc3efe1,2022-08-04 08:27:23+00:00,,20,ViewDashboard,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200215C32267,PowerBI,alex44@example.net,147.161.166.98,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.77",ViewDashboard,"Supply Chain Delivery Compliance, Effectiveness, Efficiency",aeaktjpele,"Supply Chain Delivery Compliance, Effectiveness, Efficiency",,ftbbxfmtug,a0fc5ce4-34a6-467a-a4d9-f9bff9acb97f,"Supply Chain Delivery Compliance, Effectiveness, Efficiency",04049f7d-9204-4c38-9999-9a85479ea030,,,,,,,True,,38814351-a475-6446-df6e-6e2fe6accf35,f9cbe7c9-2d88-7a56-2174-37896572a247,,Shared,Power BI Web,04/08/2022 10:36:43,8,2022,4
eaa0461b-127e-4c98-8673-ea2e86b01b04,2022-08-04 08:25:22+00:00,,20,GetSnapshots,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200215C32267,PowerBI,alex44@example.net,195.59.29.234,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Teams/1.4.00.19572 Chrome/85.0.4183.121 Electron/10.4.3 Safari/537.36",GetSnapshots,,djmknhqleo,,,ftbbxfmtug,,,,,,,,,,True,,b474b47c-96aa-4ee8-4dea-b53b8953e63e,68ce8b8d-ed85-4d17-a719-d3ce5cdd1894,,,,04/08/2022 10:36:43,8,2022,4
c519da7b-93b6-4fa7-9162-5bdd83f35264,2022-08-04 08:24:15+00:00,,20,ViewDashboard,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200215C32267,PowerBI,alex44@example.net,147.161.166.98,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Teams/1.4.00.19572 Chrome/85.0.4183.121 Electron/10.4.3 Safari/537.36",ViewDashboard,Executive View,aeaktjpele,Executive View,,ftbbxfmtug,a0fc5ce4-34a6-467a-a4d9-f9bff9acb97f,Executive View,be7c7f1d-e4b9-4b25-a715-4b6d50910799,,,,,,,True,,d64b2b05-1dd7-217b-0551-c8e69107a4b6,483bdd33-03a8-bd6a-3da7-649bc0bfe00e,,Shared,,04/08/2022 10:36:43,8,2022,4
3428eaf0-9367-4d7f-a903-6bdbef560489,2022-08-04 08:24:15+00:00,,20,ViewDashboard,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200215C32267,PowerBI,alex44@example.net,147.161.166.98,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Teams/1.4.00.19572 Chrome/85.0.4183.121 Electron/10.4.3 Safari/537.36",ViewDashboard,"Supply Chain Delivery Compliance, Effectiveness, Efficiency",aeaktjpele,"Supply Chain Delivery Compliance, Effectiveness, Efficiency",,ftbbxfmtug,a0fc5ce4-34a6-467a-a4d9-f9bff9acb97f,"Supply Chain Delivery Compliance, Effectiveness, Efficiency",04049f7d-9204-4c38-9999-9a85479ea030,,,,,,,True,,ed4d8c6c-de3d-f345-1f2b-fa53ba5630e7,483bdd33-03a8-bd6a-3da7-649bc0bfe00e,,Shared,,04/08/2022 10:36:43,8,2022,4
d12138bd-b355-455b-ab58-b013073bfd7d,2022-08-04 08:31:59+00:00,,20,GetSnapshots,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200215C32267,PowerBI,alex44@example.net,195.59.29.234,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Teams/1.4.00.19572 Chrome/85.0.4183.121 Electron/10.4.3 Safari/537.36",GetSnapshots,,djmknhqleo,,,ftbbxfmtug,,,,,,,,,,True,,ae5391c0-293f-d5b5-a18c-d8b0cef5f7af,68ce8b8d-ed85-4d17-a719-d3ce5cdd1894,,,,04/08/2022 10:36:43,8,2022,4
ac0c0aaf-6a99-4a2d-a517-ee5e8597a7f1,2022-08-04 10:31:33+00:00,,20,GetGatewayRegions,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,100320019C817769,PowerBI,brownhugh@example.net,165.225.80.229,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.77",GetGatewayRegions,,djmknhqleo,,,ftbbxfmtug,,,,,,,,,,True,,58f28f70-9910-4070-8563-a4658497c45b,7bb3a832-3ff1-4b11-b542-9b2485dcd3a8,,,,04/08/2022 10:36:43,8,2022,4
f2b5b360-3927-4ff0-a919-d5ea96fe1f4f,2022-08-04 10:31:33+00:00,,20,GetGatewayClusters,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,100320019C817769,PowerBI,brownhugh@example.net,165.225.80.229,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.77",GetGatewayClusters,,djmknhqleo,,,ftbbxfmtug,,,,,,,,,,True,,cb08d3cc-2838-44fd-b1cf-8dc9961fdfa2,7bb3a832-3ff1-4b11-b542-9b2485dcd3a8,,,,04/08/2022 10:36:43,8,2022,4
35bc8ee9-d82c-4549-bee9-d1cd78482f7c,2022-08-04 10:24:48+00:00,,20,ViewDashboard,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200214A96184,PowerBI,owen46@example.org,147.161.166.86,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.77",ViewDashboard,Executive View,aeaktjpele,Executive View,,ftbbxfmtug,a0fc5ce4-34a6-467a-a4d9-f9bff9acb97f,Executive View,be7c7f1d-e4b9-4b25-a715-4b6d50910799,,,,,,,True,,0158ce5a-105f-d076-bb98-1afe747676b1,6a4b9cd3-cba8-ce95-53ab-968cfc4a22d3,,Shared,Power BI Web,04/08/2022 10:36:43,8,2022,4
f7645d93-1aac-4f0e-8e46-0e99a50041ef,2022-08-04 10:27:20+00:00,,20,ViewDashboard,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200214A96184,PowerBI,owen46@example.org,147.161.166.86,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.77",ViewDashboard,Executive View,aeaktjpele,Executive View,,ftbbxfmtug,a0fc5ce4-34a6-467a-a4d9-f9bff9acb97f,Executive View,be7c7f1d-e4b9-4b25-a715-4b6d50910799,,,,,,,True,,f37faf78-97f7-96b3-e053-8f5267717696,b65e51f2-3832-c3a8-326d-d030bd67f209,,Shared,Power BI Web,04/08/2022 10:36:43,8,2022,4
4b5f9052-f1be-4ed6-9aca-8f3de2a8738a,2022-08-04 10:24:48+00:00,,20,ViewDashboard,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200214A96184,PowerBI,owen46@example.org,147.161.166.86,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.77",ViewDashboard,"Supply Chain Delivery Compliance, Effectiveness, Efficiency",aeaktjpele,"Supply Chain Delivery Compliance, Effectiveness, Efficiency",,ftbbxfmtug,a0fc5ce4-34a6-467a-a4d9-f9bff9acb97f,"Supply Chain Delivery Compliance, Effectiveness, Efficiency",04049f7d-9204-4c38-9999-9a85479ea030,,,,,,,True,,7b40131b-a3ce-2e7e-91fe-cd5ab80ac326,6a4b9cd3-cba8-ce95-53ab-968cfc4a22d3,,Shared,Power BI Web,04/08/2022 10:36:43,8,2022,4
5a1debfe-dc1c-4c27-8032-76792188e957,2022-08-04 10:27:20+00:00,,20,ViewDashboard,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200214A96184,PowerBI,owen46@example.org,147.161.166.86,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.77",ViewDashboard,"Supply Chain Delivery Compliance, Effectiveness, Efficiency",aeaktjpele,"Supply Chain Delivery Compliance, Effectiveness, Efficiency",,ftbbxfmtug,a0fc5ce4-34a6-467a-a4d9-f9bff9acb97f,"Supply Chain Delivery Compliance, Effectiveness, Efficiency",04049f7d-9204-4c38-9999-9a85479ea030,,,,,,,True,,e38783b6-244d-112a-996d-05910fce2961,b65e51f2-3832-c3a8-326d-d030bd67f209,,Shared,Power BI Web,04/08/2022 10:36:43,8,2022,4
2bb26da2-6667-4d1a-88fe-76b3b6698425,2022-08-04 10:58:07+00:00,,20,GetSnapshots,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001B38800B7,PowerBI,damian40@example.com,188.213.137.44,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",GetSnapshots,,djmknhqleo,,,ftbbxfmtug,,,,,,,,,,True,,c974661f-2b57-1cb9-df31-c65582ded357,526e1f88-a7a9-4026-94cf-3c9f1303a397,,,,04/08/2022 10:36:43,8,2022,4
adf29a26-910b-40dd-9d78-46bc342384a6,2022-08-04 10:03:32+00:00,,20,GetSnapshots,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001A1A0D241,PowerBI,sylviaedwards@example.com,165.225.80.247,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",GetSnapshots,,djmknhqleo,,,ftbbxfmtug,,,,,,,,,,True,,b7c13562-4733-4a4f-5ef7-0f966f073bf5,6c39c24c-0309-40f1-9d09-369488c15afb,,,,04/08/2022 10:36:43,8,2022,4
3ceccf94-f0ba-4a8b-842b-c8b7d2dc80e7,2022-08-04 10:25:09+00:00,,20,GetSnapshots,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200214A96184,PowerBI,owen46@example.org,147.161.166.86,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.77",GetSnapshots,,djmknhqleo,,,ftbbxfmtug,,,,,,,,,,True,,9d9190d4-e90d-42a3-12ab-34ff3f5583e4,f345ec51-bf1e-4bd6-9928-1e30760e8aae,,,,04/08/2022 10:36:43,8,2022,4
fbd86202-4ec2-436c-bd5e-d8c60b861656,2022-08-04 10:26:02+00:00,,20,GetSnapshots,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,100320017C25CB7A,PowerBI,mohammedtaylor@example.org,82.37.145.237,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",GetSnapshots,,djmknhqleo,,,ftbbxfmtug,,,,,,,,,,True,,315a7c10-2db2-35cd-6daf-f03921f15afc,51926a43-05b5-49bf-90d9-3978b86bdfe5,,,,04/08/2022 10:36:43,8,2022,4
d7f9ffb5-d172-4500-8595-08ab44b299e8,2022-08-04 11:26:24+00:00,,20,GetSnapshots,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,100320016F0C0F2C,PowerBI,lewiswest@example.net,147.161.166.98,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",GetSnapshots,,djmknhqleo,,,ftbbxfmtug,,,,,,,,,,True,,ba8a4e3a-9b69-bb05-74e5-421b452fceca,b78b2575-a3f1-452d-a6a8-4028931eb616,,,,04/08/2022 10:36:43,8,2022,4
a50ae5b3-76fe-45d2-81a1-65871ffe2c53,2022-08-04 11:26:03+00:00,,20,ViewDashboard,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,100320016F0C0F2C,PowerBI,lewiswest@example.net,147.161.166.98,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",ViewDashboard,"Supply Chain Delivery Compliance, Effectiveness, Efficiency",aeaktjpele,"Supply Chain Delivery Compliance, Effectiveness, Efficiency",,ftbbxfmtug,a0fc5ce4-34a6-467a-a4d9-f9bff9acb97f,"Supply Chain Delivery Compliance, Effectiveness, Efficiency",04049f7d-9204-4c38-9999-9a85479ea030,,,,,,,True,,172d5a85-b72f-c090-bcc1-10b6793e0abb,514a6d2c-ff50-8a65-78ec-2e81c3c82e1d,,Shared,Power BI Web,04/08/2022 10:36:43,8,2022,4
d184f935-c6f3-43c7-b898-967a81a5b026,2022-08-04 11:25:45+00:00,,20,SetScheduledRefresh,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001CC0D3A98,PowerBI,jeananderson@example.com,82.163.119.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.77",SetScheduledRefresh,Site Inspections Dashboard,drexxkfbmt,,Site Inspections Dashboard,ftbbxfmtug,38f2ef73-9eb6-4688-9a9f-4d0064fb4596,Site Inspections Dashboard,,f54bc165-d6e0-4503-b6f5-424a816e7bba,,,,,,True,,65a1c58d-c8e5-08df-e6e8-3c9b0e371eec,058389ea-c80d-4435-be71-fdf931efb952,,,,04/08/2022 10:36:43,8,2022,4
fe13b864-bf71-442a-af64-17b084083c28,2022-08-04 11:24:45+00:00,,20,SetScheduledRefresh,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001CC0D3A98,PowerBI,jeananderson@example.com,82.163.119.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.77",SetScheduledRefresh,Site Inspections Dashboard,drexxkfbmt,,Site Inspections Dashboard,ftbbxfmtug,38f2ef73-9eb6-4688-9a9f-4d0064fb4596,Site Inspections Dashboard,,f54bc165-d6e0-4503-b6f5-424a816e7bba,,,,,,True,,0f6e09f4-1726-b698-4c3e-0e1f006bae59,058389ea-c80d-4435-be71-fdf931efb952,,,,04/08/2022 10:36:43,8,2022,4
557219d6-0d8b-4bfe-9ab6-d7321f3b6094,2022-08-04 11:26:03+00:00,,20,ViewDashboard,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,100320016F0C0F2C,PowerBI,lewiswest@example.net,147.161.166.98,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",ViewDashboard,Executive View,aeaktjpele,Executive View,,ftbbxfmtug,a0fc5ce4-34a6-467a-a4d9-f9bff9acb97f,Executive View,be7c7f1d-e4b9-4b25-a715-4b6d50910799,,,,,,,True,,a6a4322c-1aa2-5386-1b86-1a22ebb3f093,514a6d2c-ff50-8a65-78ec-2e81c3c82e1d,,Shared,Power BI Web,04/08/2022 10:36:43,8,2022,4
23eacfaf-dac1-4d8a-a1a6-ad939371176c,2022-08-04 11:21:30+00:00,,20,SetScheduledRefresh,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001CC0D3A98,PowerBI,jeananderson@example.com,82.163.119.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.77",SetScheduledRefresh,Site Inspections Dashboard,drexxkfbmt,,Site Inspections Dashboard,ftbbxfmtug,38f2ef73-9eb6-4688-9a9f-4d0064fb4596,Site Inspections Dashboard,,f54bc165-d6e0-4503-b6f5-424a816e7bba,,,,,,True,,19f1f69e-d39e-01e5-185a-aac55423bddf,058389ea-c80d-4435-be71-fdf931efb952,,,,04/08/2022 10:36:43,8,2022,4
9ee671c7-b137-4198-b976-0a7cb106edf0,2022-08-04 11:26:58+00:00,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,100320016F0C0F2C,PowerBI,lewiswest@example.net,147.161.166.98,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",GenerateCustomVisualAADAccessToken,,djmknhqleo,,,ftbbxfmtug,,,,,,,,,,True,,0cd11a97-c065-cdfa-f980-671766f23af3,e2890799-f9ae-4e28-65e5-abd0af8478b8,,,,04/08/2022 10:36:43,8,2022,4
3fc5f161-819c-4057-a37f-1d5943943cf6,2022-08-04 11:19:13+00:00,,20,GetSnapshots,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001CC0D3A98,PowerBI,jeananderson@example.com,82.163.119.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.77",GetSnapshots,,djmknhqleo,,,ftbbxfmtug,,,,,,,,,,True,,28fd5ebd-9909-a821-8bbe-ff91354507aa,058389ea-c80d-4435-be71-fdf931efb952,,,,04/08/2022 10:36:43,8,2022,4
c1c7b355-b2fe-4676-acb0-555e1c9a9e86,2022-08-04 11:21:15+00:00,,20,GetSnapshots,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001CC0D3A98,PowerBI,jeananderson@example.com,82.163.119.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.77",GetSnapshots,,djmknhqleo,,,ftbbxfmtug,,,,,,,,,,True,,2c291898-558e-c9e4-9bd4-1eefe9eb6a16,058389ea-c80d-4435-be71-fdf931efb952,,,,04/08/2022 10:36:43,8,2022,4
3c2a6282-d60e-4f9a-9b72-8b858baef498,2022-08-04 15:57:05+00:00,,20,GetSnapshots,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,100320013B79E7A5,PowerBI,cookdamien@example.net,2.99.162.250,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.77",GetSnapshots,,djmknhqleo,,,ftbbxfmtug,,,,,,,,,,True,,8643daa6-3e50-7cf2-819e-be49b10fa32a,913ccb32-64d3-4e29-aa72-5c44d1cef732,,,,04/08/2022 10:36:43,8,2022,4
e2c9a6a2-d741-495c-880c-2aa1446d016a,2022-08-04 15:59:21+00:00,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,100320013B79E7A5,PowerBI,cookdamien@example.net,2.99.162.250,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.77",GenerateCustomVisualAADAccessToken,,djmknhqleo,,,ftbbxfmtug,,,,,,,,,,True,,86fcda57-33b4-e828-c2d4-fc754a9f473e,3e4a694b-180a-7e3d-d6e5-ed630bdcd3e8,,,,04/08/2022 10:36:43,8,2022,4
d70b0842-15d7-43e4-afe6-a61411c25592,2022-09-05 08:47:58+00:00,,20,GetSnapshots,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001D6E5E98F,PowerBI,fobrien@example.com,109.153.4.34,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",GetSnapshots,,avstzgawea,,,psomqmwijy,,,,,,,,,,True,,0f2be21d-bf57-e63f-3977-62c3904d3f30,bbe030cd-d042-155b-be43-ca51d95d7055,,,,05/09/2022 09:34:50,9,2022,5
056bac49-a53d-45b5-a76f-aa3fa0725d48,2022-09-05 08:05:07+00:00,,20,Import,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003BFFD99783274,PowerBI,charlie70@example.com,165.225.80.204,,Import,Phase1_Data_Deliverables_Tracker.pbix,wabmsqbwvs,,,psomqmwijy,59b621fa-5d13-4714-b537-dbd3569be3d8,Phase1_Data_Deliverables_Tracker.pbix,,,,,,,,True,,47fbecaa-9639-4275-98fb-7d452ba4b09f,252e8cce-4ee2-4c42-9c70-96de782957d7,,,,05/09/2022 09:34:50,9,2022,5
0ca5e4cf-7c7e-4d67-a42c-f9460c696a3a,2022-09-05 08:05:11+00:00,,20,EditDataset,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003BFFD99783274,PowerBI,charlie70@example.com,165.225.80.204,,EditDataset,Phase1_Data_Deliverables_Tracker,xcgbwnwdso,,Phase1_Data_Deliverables_Tracker,psomqmwijy,59b621fa-5d13-4714-b537-dbd3569be3d8,Phase1_Data_Deliverables_Tracker,,bc2f9e09-8145-44d0-abdc-13db67b6ba33,,,,,,True,,47fbecaa-9639-4275-98fb-7d452ba4b09f,252e8cce-4ee2-4c42-9c70-96de782957d7,,,,05/09/2022 09:34:50,9,2022,5
c60e7654-5ad4-45c4-9570-d325a134a7b6,2022-09-05 12:35:49+00:00,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,100320015621C9AD,PowerBI,mitchellfrancesca@example.com,147.161.166.92,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",GenerateCustomVisualAADAccessToken,,avstzgawea,,,psomqmwijy,,,,,,,,,,True,,4a90e996-f415-5277-141f-794596c346b1,4e128415-1ef1-89e5-d99a-6d65dbb13c05,,,,05/09/2022 09:34:50,9,2022,5
a4512b56-5c30-452f-be55-f43aff66a1a8,2022-09-05 12:35:43+00:00,,20,GetSnapshots,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,100320015621C9AD,PowerBI,mitchellfrancesca@example.com,147.161.166.92,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",GetSnapshots,,avstzgawea,,,psomqmwijy,,,,,,,,,,True,,6115a39a-fb30-4901-292f-17bd45a6a15a,f05403e7-5be1-470f-8b1c-3990a3f44b1c,,,,05/09/2022 09:34:50,9,2022,5
4e34b2eb-10be-4c47-b3b2-c687f8466c4d,2022-09-05 12:39:51+00:00,,20,CreateDataset,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,100320015621C9AD,PowerBI,mitchellfrancesca@example.com,147.161.166.92,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",CreateDataset,Table,aejoxvgfys,,Table,psomqmwijy,3f870068-b20d-4b24-81ea-43250cbf7272,Table,,44d9f4d9-3c42-405f-8a1b-9014ac3b9358,,,,,,True,,e9bd6a1e-4349-981a-45c0-cb4175c64c30,f05403e7-5be1-470f-8b1c-3990a3f44b1c,,,,05/09/2022 09:34:50,9,2022,5
2ee8e954-ee29-4c1d-86c5-7475fb9b7889,2022-09-05 12:38:19+00:00,,20,CreateDataset,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,100320015621C9AD,PowerBI,mitchellfrancesca@example.com,147.161.166.92,,CreateDataset,Dashboard Test,aejoxvgfys,,Dashboard Test,psomqmwijy,3f870068-b20d-4b24-81ea-43250cbf7272,Dashboard Test,,9f841887-85aa-44c2-871c-321fa4a2b4ad,,,,,,True,,0bb4deba-125d-c40e-1176-a9b590452a31,f05403e7-5be1-470f-8b1c-3990a3f44b1c,,,,05/09/2022 09:34:50,9,2022,5
8d5210c2-8908-43c7-a601-640984a884ac,2022-09-05 12:35:49+00:00,,20,GetSnapshots,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,100320015621C9AD,PowerBI,mitchellfrancesca@example.com,147.161.166.92,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",GetSnapshots,,avstzgawea,,,psomqmwijy,,,,,,,,,,True,,c407c30e-0ff1-19e8-676d-e2483c6c77e4,4e128415-1ef1-89e5-d99a-6d65dbb13c05,,,,05/09/2022 09:34:50,9,2022,5
